"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.580150960E-1,-1.352670044E-1,-3.488430083E-1,3.119604111E0,3.141960919E0
6.619556290E-1,-1.352670044E-1,-3.488430083E-1,3.119604111E0,3.141960919E0
6.658959370E-1,-1.352670044E-1,-3.488430083E-1,3.119604111E0,3.141960919E0
6.698365520E-1,-1.352670044E-1,-3.488430083E-1,3.119604111E0,3.141960919E0
6.737768510E-1,-2.003259957E-1,-5.409569740E-1,2.418343067E0,2.486191494E0
6.777172360E-1,-2.003259957E-1,-5.409569740E-1,2.418343067E0,2.486191494E0
6.816577740E-1,-2.003259957E-1,-5.409569740E-1,2.418343067E0,2.486191494E0
6.855981830E-1,-2.003259957E-1,-5.409569740E-1,2.418343067E0,2.486191494E0
6.895387980E-1,-2.003259957E-1,-5.409569740E-1,2.418343067E0,2.486191494E0
6.934793370E-1,1.549369991E-1,-8.292940259E-1,8.808330297E-1,1.219672448E0
6.974192980E-1,1.549369991E-1,-8.292940259E-1,8.808330297E-1,1.219672448E0
7.013596050E-1,1.549369991E-1,-8.292940259E-1,8.808330297E-1,1.219672448E0
7.052999900E-1,1.549369991E-1,-8.292940259E-1,8.808330297E-1,1.219672448E0
7.092402790E-1,1.549369991E-1,-8.292940259E-1,8.808330297E-1,1.219672448E0
7.131808170E-1,3.874799907E-1,-1.347393036E0,-6.443259716E-1,1.542972681E0
7.171215100E-1,3.874799907E-1,-1.347393036E0,-6.443259716E-1,1.542972681E0
7.210621540E-1,3.874799907E-1,-1.347393036E0,-6.443259716E-1,1.542972681E0
7.250030000E-1,3.874799907E-1,-1.347393036E0,-6.443259716E-1,1.542972681E0
7.289433080E-1,3.874799907E-1,-1.347393036E0,-6.443259716E-1,1.542972681E0
7.328837060E-1,8.559640050E-1,-1.889276028E0,-4.123130143E-1,2.114719913E0
7.368243220E-1,8.559640050E-1,-1.889276028E0,-4.123130143E-1,2.114719913E0
7.407648600E-1,8.559640050E-1,-1.889276028E0,-4.123130143E-1,2.114719913E0
7.447057640E-1,8.559640050E-1,-1.889276028E0,-4.123130143E-1,2.114719913E0
7.486466880E-1,8.559640050E-1,-1.889276028E0,-4.123130143E-1,2.114719913E0
7.525876880E-1,1.131687999E0,-2.106348991E0,-3.705599904E-2,2.391400625E0
7.565291540E-1,1.131687999E0,-2.106348991E0,-3.705599904E-2,2.391400625E0
7.604698460E-1,1.131687999E0,-2.106348991E0,-3.705599904E-2,2.391400625E0
7.644110000E-1,1.131687999E0,-2.106348991E0,-3.705599904E-2,2.391400625E0
7.683516780E-1,1.131687999E0,-2.106348991E0,-3.705599904E-2,2.391400625E0
7.722932160E-1,8.418220282E-1,-1.964159966E0,-1.144498944E0,2.424142432E0
